img,id_poroto,area_mm2,perimetro_mm,eje_mayor_mm,eje_menor_mm,cx_px,cy_px,RGB_dom,HSV_dom,proportion_dom,area_px_dom,image_path,RGB_lote,HSV_lote,area_px_lote
PL11_1.TIF,7,235.46525487500003,61.947546367350526,23.06393364178631,13.160663560353534,3082.2872438800937,2115.131157366578,"(78, 18, 15)","(1, 206, 78)",0.5506627357142274,233582,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_1.TIF,"(117, 76, 67)","(5, 109, 117)",233582
PL11_1.TIF,8,292.3270363125,69.20063228069172,25.48071608120156,14.911666663864777,3234.868808816886,1021.3468579842684,"(15, 14, 15)","(150, 17, 15)",0.7611323188120929,289989,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_1.TIF,"(48, 42, 32)","(19, 85, 48)",289989
PL11_1.TIF,9,217.5237585,59.52265043473262,22.07561045393679,12.660149456118003,3909.9174869313756,1769.8410910910911,"(6, 3, 6)","(150, 128, 6)",0.5658945983020057,215784,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_1.TIF,"(19, 16, 19)","(150, 40, 19)",215784
PL11_2.TIF,1,246.1779350625,63.253969531029774,23.611678231914993,13.451662327173697,1121.0194505526003,934.5132120437821,"(71, 7, 9)","(179, 230, 71)",0.6140273290501169,244209,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(87, 33, 31)","(1, 164, 87)",244209
PL11_2.TIF,2,290.773612,69.36560399459108,25.47887571318916,14.833561401897327,1385.5305705014423,2776.092321666297,"(15, 16, 17)","(105, 30, 17)",0.762959008209452,288448,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(48, 43, 34)","(19, 74, 48)",288448
PL11_2.TIF,3,257.37146106250003,64.44241830681595,24.00596079980215,13.82205191570562,1887.7898461887958,1859.5675425849838,"(30, 16, 17)","(178, 119, 30)",0.5188595593752131,255313,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(91, 77, 65)","(14, 73, 91)",255313
PL11_2.TIF,4,147.5007130625,48.864223542020355,18.25795315974121,10.364988222139596,1974.8058310153704,1391.7829703186828,"(85, 21, 14)","(3, 213, 85)",0.6597207509516747,146321,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(115, 67, 55)","(6, 133, 115)",146321
PL11_2.TIF,5,265.9299116875,66.73261039761782,25.330353572629253,13.59103124970054,2302.925436784267,2250.4041386944045,"(66, 4, 8)","(178, 240, 66)",0.6394299321535937,263803,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(86, 35, 35)","(0, 151, 86)",263803
PL11_2.TIF,6,283.7060858125,68.26673100008637,25.23656391086227,14.632194089745544,2485.77847973081,588.5137561869974,"(73, 11, 14)","(179, 217, 73)",0.7679978112330645,281437,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(96, 45, 43)","(1, 141, 96)",281437
PL11_2.TIF,7,164.2143893125,52.14552877722477,18.96780017348212,11.233939535502772,2672.061374699971,1211.911786913524,"(58, 13, 15)","(179, 198, 58)",0.5063197893198936,162901,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(110, 81, 73)","(6, 86, 110)",162901
PL11_2.TIF,8,215.30602100000002,63.79939374974832,21.981582957501164,12.624478519574643,3140.750014045996,2043.7260047569107,"(7, 3, 7)","(150, 146, 7)",0.554119222413664,213584,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(20, 16, 19)","(158, 51, 20)",213584
PL11_2.TIF,9,269.493412625,66.26126034122629,24.60636207227532,14.152218787161988,3326.424829242382,2872.2676349789404,"(63, 16, 18)","(179, 190, 63)",0.6565359208193373,267338,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(98, 63, 58)","(4, 104, 98)",267338
PL11_2.TIF,10,619.8314216250001,151.47050147337242,35.43714486692998,25.819730567226088,3650.8168844348597,1127.7318751484045,"(67, 15, 16)","(179, 198, 67)",0.6910082390863819,614874,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL11_2.TIF,"(96, 54, 49)","(3, 125, 96)",614874
PL12_1.TIF,1,102.7387058125,39.32864937969333,13.738739375798724,9.589478247849037,1928.6486945259378,1598.463828409392,"(214, 199, 172)","(19, 50, 214)",0.5853684861210593,101917,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(199, 184, 158)","(19, 53, 199)",101917
PL12_1.TIF,2,188.0732125625,71.74459759156436,23.760820475847563,11.77462092059551,2119.920506622215,2319.0111165306134,"(217, 201, 175)","(19, 49, 217)",0.615299924669838,186569,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(202, 187, 161)","(19, 52, 202)",186569
PL12_1.TIF,3,89.04417675,36.50889431366347,12.922081721429219,8.79817398242137,2332.5888466241,1274.2888873794323,"(211, 198, 175)","(19, 44, 211)",0.5481592174976226,88332,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(192, 179, 157)","(19, 46, 192)",88332
PL12_1.TIF,4,275.75650493750004,104.379444410047,36.246863008862455,12.625125047068897,2531.8621427083067,2310.327631776159,"(216, 200, 174)","(19, 50, 216)",0.6198247822329328,273551,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(200, 185, 160)","(19, 51, 200)",273551
PL12_1.TIF,5,85.42321625000001,35.58775717610844,12.023567255629214,9.163554496759922,2981.4211942412085,2530.3651404295492,"(216, 200, 175)","(18, 48, 216)",0.4913382109983479,84740,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(197, 183, 158)","(19, 50, 197)",84740
PL12_1.TIF,6,116.5290008125,42.164359624536104,14.405121979279633,10.347392800180149,3148.580490843188,746.3387285137158,"(216, 205, 180)","(21, 43, 216)",0.567722345735616,115597,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(195, 185, 161)","(21, 44, 195)",115597
PL12_1.TIF,7,176.0550914375,68.47660399459107,25.100183710437545,10.094760444543837,3219.507583869176,1677.8083562843908,"(210, 193, 165)","(19, 55, 210)",0.5622312435942215,174647,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(192, 177, 149)","(20, 57, 192)",174647
PL12_1.TIF,8,93.56130481250001,37.37555706332541,12.746243434346473,9.425848496110694,3407.6736771788433,2517.79723745596,"(216, 200, 172)","(19, 52, 216)",0.5774191115468739,92813,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_1.TIF,"(199, 184, 157)","(19, 54, 199)",92813
PL12_2.TIF,1,100.5229844375,38.798312129355274,13.27778628026704,9.7226052201387,1332.9822200383076,2118.459380860217,"(216, 202, 178)","(19, 45, 216)",0.6072965031739187,99719,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(200, 188, 164)","(20, 46, 200)",99719
PL12_2.TIF,2,102.02398950000001,39.09060455850623,13.741170702136593,9.519381730294278,1452.4490455299976,1426.1683364951386,"(213, 198, 171)","(19, 50, 213)",0.5841731878902854,101208,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(197, 183, 158)","(19, 50, 197)",101208
PL12_2.TIF,3,88.6419598125,36.55908267543232,12.831755844805254,8.829782465043605,1861.5223067562804,2767.5555138571412,"(209, 194, 169)","(19, 49, 209)",0.5701613728634302,87933,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(193, 179, 155)","(19, 50, 193)",87933
PL12_2.TIF,4,92.2911460625,37.16007627240559,13.09870617456499,9.001445465364762,1983.5876814522735,2210.335368584317,"(211, 198, 176)","(19, 42, 211)",0.549889135254989,91553,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(195, 182, 161)","(19, 44, 195)",91553
PL12_2.TIF,5,88.91716087500001,36.48259175245278,13.047995477395474,8.700301003830734,2203.8242183071447,995.8669818379702,"(211, 197, 175)","(18, 44, 211)",0.5344421014443462,88206,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(191, 179, 157)","(19, 45, 191)",88206
PL12_2.TIF,6,95.76694556250001,37.787372430589556,13.162300634077965,9.291415705703171,2523.205050473153,2896.6968558225703,"(211, 196, 169)","(19, 51, 211)",0.5460574099220008,95001,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(192, 178, 152)","(20, 53, 192)",95001
PL12_2.TIF,7,86.12986806250001,35.686585349426046,12.471693653824325,8.810035337463573,2921.2455846724642,2099.4047588394333,"(212, 199, 176)","(19, 43, 212)",0.5614751700003511,85441,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(194, 183, 161)","(20, 43, 194)",85441
PL12_2.TIF,8,86.5129318125,35.64036229852982,12.06985052365563,9.17722953526437,3205.076811036926,1288.2154833898462,"(209, 194, 168)","(19, 50, 209)",0.5486419407837243,85821,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(190, 175, 148)","(19, 56, 190)",85821
PL12_2.TIF,9,114.48767425000001,41.75518779785371,14.2886330115964,10.248150304785744,3250.604145387948,790.9632391786708,"(215, 200, 167)","(21, 57, 215)",0.5693568837389498,113572,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(194, 181, 151)","(21, 57, 194)",113572
PL12_2.TIF,10,90.35163381250001,36.36516485974051,12.099701620525003,9.56231117684357,3582.4365886041346,1549.0783005500452,"(210, 196, 171)","(19, 47, 210)",0.5114416093005612,89629,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(192, 178, 154)","(19, 50, 192)",89629
PL12_2.TIF,11,85.80527193750001,35.74766858877352,12.055326643066575,9.194516425760693,3631.187032272466,2888.4712931307936,"(212, 197, 173)","(18, 47, 212)",0.5011219586696273,85119,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(192, 179, 156)","(19, 48, 192)",85119
PL12_2.TIF,12,92.90707225,37.519834012429186,12.932178028678836,9.217343809327181,4249.73725098737,2227.2124799270864,"(213, 198, 171)","(19, 50, 213)",0.5994531487348639,92164,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL12_2.TIF,"(196, 183, 157)","(20, 51, 196)",92164
PL13_1.TIF,1,113.16812043750001,41.37550956814459,13.793790859515232,10.508016757077147,788.3926672189413,2021.4185706777835,"(213, 196, 162)","(20, 61, 213)",0.638411587076775,112263,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(198, 183, 152)","(20, 59, 198)",112263
PL13_1.TIF,2,100.67016156250001,38.93675450211472,13.461198700059876,9.580361968867658,1458.4495168477445,1470.1402593501227,"(212, 193, 158)","(19, 65, 212)",0.5352726180343463,99865,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(195, 179, 145)","(20, 65, 195)",99865
PL13_1.TIF,3,109.64695812500001,40.45756346635214,13.88843803457497,10.127094369640266,1684.5600992920843,987.1095522662499,"(211, 193, 160)","(19, 62, 211)",0.5634090282246943,108770,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(196, 180, 148)","(20, 62, 196)",108770
PL13_1.TIF,4,107.1681324375,39.526305726328545,13.50321274064053,10.151778355940376,1733.5678810283036,2331.3796973031954,"(214, 196, 164)","(19, 60, 214)",0.5070782891704527,106311,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(193, 177, 147)","(20, 61, 193)",106311
PL13_1.TIF,5,109.945344625,40.54285322150937,13.752993352742982,10.24540425522143,2173.2446316909027,2357.784387435131,"(214, 195, 159)","(20, 66, 214)",0.5803000018337521,109066,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(198, 182, 147)","(21, 66, 198)",109066
PL13_1.TIF,6,102.58044000000001,38.972082675432326,13.593891845673323,9.651773834970875,2201.1568887578615,1028.264052672956,"(214, 196, 162)","(20, 62, 214)",0.5384237421383647,101760,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(196, 179, 146)","(20, 65, 196)",101760
PL13_1.TIF,7,119.489680375,42.145760905141444,14.175007593361835,10.798752215583818,2835.865371960788,1304.6112001619788,"(212, 194, 161)","(19, 61, 212)",0.5229976209357653,118534,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(196, 180, 148)","(20, 62, 196)",118534
PL13_1.TIF,8,100.29012200000001,39.5608596245361,14.000862003718776,9.17855420854931,2841.5289381633966,1800.952155033773,"(212, 195, 164)","(19, 58, 212)",0.5250884528787392,99488,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(196, 181, 149)","(20, 61, 196)",99488
PL13_1.TIF,9,99.2870998125,38.6064903590644,13.02664098599742,9.741464772723138,3127.360360634766,2410.658899617232,"(211, 193, 158)","(20, 64, 211)",0.5423634166895109,98493,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(196, 180, 147)","(20, 64, 196)",98493
PL13_1.TIF,10,106.96349575,39.52817499180025,13.292846603366295,10.313037956722843,3521.419374599465,1616.8218984430957,"(212, 195, 163)","(20, 59, 212)",0.5383571455498172,106108,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(195, 180, 149)","(20, 60, 195)",106108
PL13_1.TIF,11,121.51891018750001,42.48318139482698,14.458522777992801,10.822426517278995,3556.1149427194373,873.7139373024629,"(211, 194, 161)","(20, 60, 211)",0.5741909794519979,120547,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_1.TIF,"(196, 181, 150)","(20, 60, 196)",120547
PL13_2.TIF,1,110.60864975000001,40.71926730816817,13.773477139689149,10.288993634164527,1331.0778589916517,2569.859821005432,"(210, 192, 158)","(20, 63, 210)",0.5919215486128833,109724,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(194, 179, 147)","(20, 62, 194)",109724
PL13_2.TIF,2,105.1016043125,39.31191992577038,13.444932629665013,10.001178448535379,1984.7865836698286,1477.6792856389254,"(214, 196, 164)","(19, 60, 214)",0.50159695379864,104261,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(192, 177, 147)","(20, 60, 192)",104261
PL13_2.TIF,3,100.71451631250001,39.537200603907166,13.95578139007118,9.246905339759342,2053.1000010009107,859.2278973866219,"(214, 198, 165)","(20, 58, 214)",0.5114654335445256,99909,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(198, 182, 149)","(20, 63, 198)",99909
PL13_2.TIF,4,220.41488175,75.91006930546372,27.624784674985605,11.94075091776303,2271.376470373013,2092.477548799005,"(214, 195, 160)","(19, 64, 214)",0.5882086603369738,218652,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(200, 184, 150)","(20, 64, 200)",218652
PL13_2.TIF,5,222.41084550000002,80.4552192490722,25.69656491326845,13.016145971814966,2398.7573878675803,574.5337258421263,"(214, 196, 162)","(20, 62, 214)",0.6330038016324406,220632,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(200, 184, 151)","(20, 62, 200)",220632
PL13_2.TIF,6,105.5391034375,39.470509568144585,13.16267747816643,10.286780345611236,2667.0633459095466,2765.771469506662,"(212, 196, 165)","(20, 57, 212)",0.515392330101724,104695,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(193, 179, 149)","(20, 58, 193)",104695
PL13_2.TIF,7,92.21755750000001,36.84180199729554,12.591592456713732,9.341862888983332,2939.9880629645822,1951.3346305203322,"(211, 193, 157)","(20, 65, 211)",0.5346305203323131,91480,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(195, 179, 145)","(20, 65, 195)",91480
PL13_2.TIF,8,120.04008250000001,42.19781853238201,14.162578399542152,10.857286559083082,3160.3735723883105,1270.2829694323143,"(211, 194, 161)","(20, 60, 211)",0.5285606315082297,119080,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(195, 179, 148)","(20, 61, 195)",119080
PL13_2.TIF,9,100.60463750000001,38.83209175245277,13.464181822648012,9.570355503512369,3470.4913226452904,2051.402965931864,"(211, 193, 158)","(20, 64, 211)",0.5575450901803607,99800,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(195, 178, 144)","(20, 67, 195)",99800
PL13_2.TIF,10,102.75483481250001,39.04702504819177,13.516229637606234,9.723582695425511,3622.1158506077522,1230.1546898452905,"(213, 196, 162)","(20, 61, 213)",0.5474478333807501,101933,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL13_2.TIF,"(195, 178, 145)","(20, 65, 195)",101933
PL14_1.TIF,1,161.683144375,51.40983133843546,19.136500225212355,10.83768241060307,1095.295298958788,1768.083845626286,"(49, 5, 9)","(177, 229, 49)",0.5586071450838581,160390,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(89, 57, 52)","(4, 106, 89)",160390
PL14_1.TIF,2,260.380527625,65.9249348419024,25.110271619429298,13.294718547863823,1649.3330455520368,993.0258383727323,"(72, 2, 3)","(0, 248, 72)",0.5792147054952033,258298,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(94, 32, 25)","(3, 187, 94)",258298
PL14_1.TIF,3,246.2424510625,62.78020271398574,23.24163856543756,13.631316208099136,1738.6544890348093,2587.871434829064,"(62, 4, 7)","(178, 239, 62)",0.5892193165459318,244273,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(78, 32, 31)","(1, 154, 78)",244273
PL14_1.TIF,4,188.84942068750001,56.010229945047094,20.445905000776577,12.053608904276352,2018.102669492204,1744.1102012928434,"(68, 5, 6)","(0, 236, 68)",0.6886393116222463,187339,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(82, 23, 19)","(2, 196, 82)",187339
PL14_1.TIF,5,211.75461681250002,58.658310510400845,22.150478276097523,12.216357051771196,2075.6847963210685,3083.687833534069,"(50, 5, 8)","(178, 230, 50)",0.6835597980794778,210061,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(74, 38, 35)","(2, 134, 74)",210061
PL14_1.TIF,6,166.836359875,52.69172727105337,19.541916304980862,11.040354546304982,2462.5228577298158,1268.9940242413988,"(66, 2, 5)","(179, 247, 66)",0.7974351886350252,165502,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(76, 18, 18)","(0, 195, 76)",165502
PL14_1.TIF,7,202.2122971875,57.53500422015714,21.549374800272215,12.028496763125913,2622.060789152272,2588.920506493183,"(54, 3, 8)","(177, 241, 54)",0.6758094668361624,200595,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(66, 21, 22)","(179, 174, 66)",200595
PL14_1.TIF,8,158.72145675000002,50.634292920275094,18.9147564105413,10.821150368173287,2818.138054772248,1677.519536112593,"(56, 2, 6)","(178, 246, 56)",0.7350303584584509,157452,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(62, 10, 13)","(178, 214, 62)",157452
PL14_1.TIF,9,173.61356406250002,52.70262214863199,19.71395068834759,11.32618719867605,2945.0153984613153,742.0196138771955,"(62, 3, 6)","(178, 243, 62)",0.7674031064015097,172225,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(72, 19, 19)","(0, 188, 72)",172225
PL14_1.TIF,10,200.96028356250002,58.07591563282223,21.973927518993214,11.798595262163147,3409.7215140981075,1218.6923046053985,"(53, 4, 7)","(178, 236, 53)",0.707653532303546,199353,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(74, 30, 27)","(2, 162, 74)",199353
PL14_1.TIF,11,221.47737962500003,60.037486066116244,22.55873406663986,12.584257499262021,3420.2339080407455,2056.4826859530463,"(68, 3, 6)","(179, 244, 68)",0.66273110429392,219706,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(81, 25, 24)","(1, 179, 81)",219706
PL14_1.TIF,12,189.25970212500002,56.586015971171314,21.840635882764918,11.140635086209702,4238.660019387897,2487.8049172818596,"(73, 5, 6)","(0, 238, 73)",0.7634942954843246,187746,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_1.TIF,"(78, 13, 12)","(0, 216, 78)",187746
PL14_2.TIF,1,404.73507762500003,104.67305860948883,36.728244386812065,15.790295120789494,958.815672805344,2441.5070336589474,"(59, 3, 7)","(178, 242, 59)",0.6116568451150441,401498,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(81, 36, 34)","(1, 148, 81)",401498
PL14_2.TIF,2,192.5883245,57.605433786863124,21.8508948404153,11.34322983751934,1291.8853272476026,1111.1731920773836,"(75, 5, 6)","(0, 238, 75)",0.6970499560319919,191048,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(81, 15, 14)","(0, 211, 81)",191048
PL14_2.TIF,3,164.7335415,52.26614670569962,19.603180013295002,10.882295050089164,1914.776784402996,861.004956674989,"(64, 2, 5)","(179, 247, 64)",0.7509546188867675,163416,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(73, 17, 17)","(0, 196, 73)",163416
PL14_2.TIF,4,220.45218006250002,60.279042638317506,22.5657368495754,12.525673865653633,2071.5963582987715,1988.377380663865,"(70, 3, 6)","(179, 244, 70)",0.7425019091037958,218689,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(81, 23, 22)","(1, 186, 81)",218689
PL14_2.TIF,5,414.6957431875,106.45128538941806,31.031110617655724,19.49024411720574,2165.175497533904,2870.7177007090786,"(51, 5, 10)","(177, 230, 51)",0.6080694444782062,411379,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(71, 34, 33)","(1, 136, 71)",411379
PL14_2.TIF,6,189.69921737500002,56.194574653451156,20.566638364975073,12.048825919169824,2847.837960059942,1431.583780595381,"(67, 4, 5)","(0, 240, 67)",0.6875737318128196,188182,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(81, 22, 18)","(2, 198, 81)",188182
PL14_2.TIF,7,173.65892687500002,52.89950422015714,19.796410938776482,11.28948694617126,3166.745486735938,597.9116154873165,"(60, 3, 7)","(178, 242, 60)",0.7712195971440181,172270,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(74, 22, 23)","(179, 179, 74)",172270
PL14_2.TIF,8,157.296056375,50.64915310872634,18.825186248525878,10.767315163119106,3393.9191671259564,3004.4350991425167,"(55, 2, 7)","(177, 246, 55)",0.7340904138735437,156038,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(61, 10, 14)","(178, 213, 61)",156038
PL14_2.TIF,9,263.8694319375,66.0181552188049,24.881935804801728,13.60140046680179,3575.325180796076,2084.374695807976,"(71, 3, 5)","(179, 244, 71)",0.5651267005145955,261759,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(94, 34, 27)","(3, 182, 94)",261759
PL14_2.TIF,10,199.22641606250002,57.720991414103686,21.432258814585786,12.006516550610712,3687.3156406065787,1382.8349617725785,"(53, 5, 8)","(178, 231, 53)",0.7031265021529806,197633,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL14_2.TIF,"(73, 31, 28)","(2, 157, 73)",197633
PL15_1.TIF,1,97.70444168750001,37.90931212935528,12.740481116279316,9.844797241811333,1504.6487314672472,2145.7670418786047,"(219, 205, 175)","(20, 51, 219)",0.5689568007593657,96923,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(205, 192, 164)","(20, 51, 205)",96923
PL15_1.TIF,2,85.80527193750001,35.93420327790089,12.650615427133278,8.668750895874698,2022.7953923330865,1788.0627944407242,"(214, 203, 184)","(19, 36, 214)",0.5943796332193753,85119,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(196, 186, 166)","(20, 39, 196)",85119
PL15_1.TIF,3,112.725581,41.30749676209113,14.364003796751362,10.04700729966933,2065.155440692517,2366.8036289168695,"(216, 201, 175)","(19, 48, 216)",0.5662022463871799,111824,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(199, 184, 159)","(19, 51, 199)",111824
PL15_1.TIF,4,220.44814781250003,77.30893857093541,29.12572075110754,10.840530941878082,2574.256259002675,2470.3111918970208,"(221, 207, 182)","(19, 45, 221)",0.5803817026546351,218685,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(205, 192, 167)","(20, 47, 205)",218685
PL15_1.TIF,5,80.81939481250001,34.78746474695748,12.051564843981518,8.581849208923007,2690.018322876779,1445.8376011874323,"(213, 198, 167)","(20, 55, 213)",0.6002644281740735,80173,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(199, 185, 156)","(20, 55, 199)",80173
PL15_1.TIF,6,100.03810637500001,39.60389163966974,13.453267073159333,9.564493507088303,2838.245641790443,2116.004907394345,"(218, 203, 172)","(20, 54, 218)",0.5805388892771217,99238,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(204, 190, 160)","(20, 55, 204)",99238
PL15_1.TIF,7,80.83955606250001,34.68840979371065,11.855346308803073,8.714181408801682,3055.3774020176324,1234.91767361241,"(215, 202, 178)","(19, 44, 215)",0.4611221023554444,80193,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(191, 178, 151)","(20, 53, 191)",80193
PL15_1.TIF,8,120.37979956250001,42.690410848749934,14.848863334925966,10.35656296845001,3163.6778431881557,857.7132652804877,"(217, 203, 178)","(19, 46, 217)",0.5421633517280472,119417,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(200, 186, 162)","(19, 48, 200)",119417
PL15_1.TIF,9,99.3153255625,38.59030840032227,13.370292180650992,9.52604885606281,3358.307528344211,2477.0176003085635,"(216, 204, 178)","(21, 45, 216)",0.5669045178185361,98521,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(199, 187, 163)","(20, 46, 199)",98521
